TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Theft from Vehicle,2022,8,23,4,32,1XX W GEORGIA ST,Central Business District,491795.0971,5458476.1282
Theft from Vehicle,2022,8,23,22,46,1XX W GEORGIA ST,Central Business District,491795.0971,5458476.1282
Theft from Vehicle,2022,9,19,21,0,1XX W GEORGIA ST,Central Business District,491795.0971,5458476.1282
Theft from Vehicle,2022,9,20,18,0,1XX W GEORGIA ST,Central Business District,491795.0971,5458476.1282
Theft from Vehicle,2022,9,24,0,30,1XX W GEORGIA ST,Central Business District,491795.0971,5458476.1282
Theft from Vehicle,2022,10,4,7,13,1XX W GEORGIA ST,Central Business District,491795.0971,5458476.1282
Theft from Vehicle,2022,10,25,1,0,1XX W GEORGIA ST,Central Business District,491795.0971,5458476.1282
Theft from Vehicle,2022,10,25,19,20,1XX W GEORGIA ST,Central Business District,491795.0971,5458476.1282
Theft from Vehicle,2022,2,15,11,53,1XX W GEORGIA ST,Central Business District,491828.5306,5458445.5046
Theft from Vehicle,2022,5,13,3,0,1XX W GEORGIA ST,Central Business District,491886.3351,5458401.3758
Theft from Vehicle,2022,8,14,17,0,1XX W HASTINGS ST,Central Business District,492029.2548,5458865.5109
Theft from Vehicle,2022,4,16,9,58,1XX W HASTINGS ST,Central Business District,492100.9957,5458837.0641
Theft from Vehicle,2022,6,16,13,0,1XX W HASTINGS ST,Central Business District,492107.3901,5458835.1415
Theft from Vehicle,2022,4,19,19,0,1XX W HASTINGS ST,Central Business District,492113.4774,5458842.8597
Theft from Vehicle,2022,6,5,20,30,1XX W HASTINGS ST,Central Business District,492182.5636,5458822.087
Theft from Vehicle,2022,12,9,22,30,1XX W HASTINGS ST,Central Business District,492193.6006,5458809.2198
Theft from Vehicle,2022,4,16,19,17,1XX W HASTINGS ST,Central Business District,492197.2022,5458808.1371
Theft from Vehicle,2022,11,18,22,0,1XX W HASTINGS ST,Central Business District,492197.2022,5458808.1371
Theft from Vehicle,2022,1,4,3,54,1XX W PENDER ST,Central Business District,492073.212,5458730.2581
Theft from Vehicle,2022,1,21,19,0,1XX W PENDER ST,Central Business District,492073.212,5458730.2581
Theft from Vehicle,2022,4,4,15,0,1XX W PENDER ST,Central Business District,492073.212,5458730.2581
Theft from Vehicle,2022,4,11,12,0,1XX W PENDER ST,Central Business District,492073.212,5458730.2581
Theft from Vehicle,2022,4,23,2,0,1XX W PENDER ST,Central Business District,492073.212,5458730.2581
Theft from Vehicle,2022,5,17,5,2,1XX W PENDER ST,Central Business District,492073.212,5458730.2581
Theft from Vehicle,2022,1,3,8,20,1XX W PENDER ST,Central Business District,492074.1894,5458729.9836
Theft from Vehicle,2022,1,3,21,0,1XX W PENDER ST,Central Business District,492074.1894,5458729.9836
Theft from Vehicle,2022,7,4,20,30,1XX W PENDER ST,Central Business District,492074.1894,5458729.9836
Theft from Vehicle,2022,7,13,20,0,1XX W PENDER ST,Central Business District,492074.1894,5458729.9836
Theft from Vehicle,2022,2,5,11,45,1XX W PENDER ST,Central Business District,492074.1894,5458729.9836
Theft from Vehicle,2022,2,12,19,0,1XX W PENDER ST,Central Business District,492074.1894,5458729.9836
Theft from Vehicle,2022,2,12,22,53,1XX W PENDER ST,Central Business District,492074.1894,5458729.9836
